State,District,Location,Pincode,Country
Andhra Pradesh,West Godavari,Kalavapudi,534236,India
Andhra Pradesh,West Godavari,Kaldhari,534229,India
Andhra Pradesh,West Godavari,Kaligotla,534198,India
Andhra Pradesh,West Godavari,Kalipatnam,534281,India
Andhra Pradesh,West Godavari,Kalisipudi,534199,India
Andhra Pradesh,West Godavari,Kalla,534237,India
Andhra Pradesh,West Godavari,Kallacheruvu,534452,India
Andhra Pradesh,West Godavari,Kallakuru,534237,India
Andhra Pradesh,West Godavari,Kamaiahkunta,534311,India
Andhra Pradesh,West Godavari,Kamaiahpalem,534456,India
Andhra Pradesh,West Godavari,Kamavarapukota,534449,India
Andhra Pradesh,West Godavari,Kamsalipalem,534301,India
Andhra Pradesh,West Godavari,Kanchumarru,534230,India
Andhra Pradesh,West Godavari,Kandrikagudem,534311,India
Andhra Pradesh,West Godavari,Kannai Kumudavalli,534328,India
Andhra Pradesh,West Godavari,Kannapuram,534311,India
Andhra Pradesh,West Godavari,Kanteru,534126,India
Andhra Pradesh,West Godavari,Kanthampalem,534460,India
Andhra Pradesh,West Godavari,Kanuru,534229,India
Andhra Pradesh,West Godavari,Kapavaram,534350,India
Andhra Pradesh,West Godavari,Karagapadu,534318,India
Andhra Pradesh,West Godavari,Karicherlagudem,534312,India
Andhra Pradesh,West Godavari,Karugorumilli,534269,India
Andhra Pradesh,West Godavari,Kasipadu,534196,India
Andhra Pradesh,West Godavari,Katakoteswaram,534305,India
Andhra Pradesh,West Godavari,Kathavapadu,534126,India
Andhra Pradesh,West Godavari,Kavalipuram,534222,India
Andhra Pradesh,West Godavari,Kavitam,534338,India
Andhra Pradesh,West Godavari,Kavvagunta,534475,India
Andhra Pradesh,West Godavari,Kaza,534260,India
Andhra Pradesh,West Godavari,Kesavaram,534186,India
Andhra Pradesh,West Godavari,Kethavaram,534312,India
Andhra Pradesh,West Godavari,Khandavalli,534330,India
Andhra Pradesh,West Godavari,Kodamanchili,534269,India
Andhra Pradesh,West Godavari,Koderu,534269,India
Andhra Pradesh,West Godavari,Kokkiripadu,534007,India
Andhra Pradesh,West Godavari,Kolamuru,534199,India
Andhra Pradesh,West Godavari,Kolanapalli,534237,India
Andhra Pradesh,West Godavari,Kollaparru,534235,India
Andhra Pradesh,West Godavari,Komadavole,534004,India
Andhra Pradesh,West Godavari,Komarada,534208,India
Andhra Pradesh,West Godavari,Komaravaram,534222,India
Andhra Pradesh,West Godavari,Komarru,534134,India
Andhra Pradesh,West Godavari,Kommara,534196,India
Andhra Pradesh,West Godavari,Kommuchikkala,534250,India
Andhra Pradesh,West Godavari,Kommugudem,534101,India
Andhra Pradesh,West Godavari,Konala,534146,India
Andhra Pradesh,West Godavari,Kondamodaly,534315,India
Andhra Pradesh,West Godavari,Kondepudi,534210,India
Andhra Pradesh,West Godavari,Kondrukota,534315,India
Andhra Pradesh,West Godavari,Kondruprolu,534101,India
Andhra Pradesh,West Godavari,Koniki,534437,India
Andhra Pradesh,West Godavari,Konithiwada,534240,India
Andhra Pradesh,West Godavari,Konteru,534260,India
Andhra Pradesh,West Godavari,Kopalle,534206,India
Andhra Pradesh,West Godavari,Kopalli,534311,India
Andhra Pradesh,West Godavari,Koppaka,534003,India
Andhra Pradesh,West Godavari,Kopparru,534275,India
Andhra Pradesh,West Godavari,Koppulavarigudem,534452,India
Andhra Pradesh,West Godavari,Korasavarigudem,534448,India
Andhra Pradesh,West Godavari,Korukollu,534209,India
Andhra Pradesh,West Godavari,Korumamidi,534305,India
Andhra Pradesh,West Godavari,Korumilli,534156,India
Andhra Pradesh,West Godavari,Koruturu,534315,India
Andhra Pradesh,West Godavari,Kotaramachandrapuram,534311,India
Andhra Pradesh,West Godavari,Kothalaparru,534320,India
Andhra Pradesh,West Godavari,Kothapadu,534217,India
Andhra Pradesh,West Godavari,Kothapalli,534198,India
Andhra Pradesh,West Godavari,Kothapalli Agraharam,534328,India
Andhra Pradesh,West Godavari,Kothapally,534462,India
Andhra Pradesh,West Godavari,Kothuru,534002,India
Andhra Pradesh,West Godavari,Kovvali,534442,India
Andhra Pradesh,West Godavari,Kovvur,534350,India
Andhra Pradesh,West Godavari,Kovvur Old town,534350,India
Andhra Pradesh,West Godavari,Kovvurupadu,534318,India
Andhra Pradesh,West Godavari,Koyarajahmundry,534311,India
Andhra Pradesh,West Godavari,Koyyalagudem,534312,India
Andhra Pradesh,West Godavari,Koyyetipadu,534320,India
Andhra Pradesh,West Godavari,Krishnampalem,534313,India
Andhra Pradesh,West Godavari,Krishnayampalemi,534146,India
Andhra Pradesh,West Godavari,Krothagudem,534427,India
Andhra Pradesh,West Godavari,Krovvidi,534198,India
Andhra Pradesh,West Godavari,Kuchimpudi,534450,India
Andhra Pradesh,West Godavari,Kumaradevam,534350,India
Andhra Pradesh,West Godavari,Kummarapurugupalem,534280,India
Andhra Pradesh,West Godavari,Kumudavalli,534210,India
Andhra Pradesh,West Godavari,Kunchinapalli,534101,India
Andhra Pradesh,West Godavari,Kunkala,534318,India
Andhra Pradesh,West Godavari,Kuppanapudi,534235,India
Andhra Pradesh,West Godavari,Kurellagudem,534401,India
Andhra Pradesh,West Godavari,Kurukuru,534305,India
Andhra Pradesh,West Godavari,Kutchuluru,534315,India
Andhra Pradesh,West Godavari,Lajapathiroya Peta,534260,India
Andhra Pradesh,West Godavari,Lakkavaram,534451,India
Andhra Pradesh,West Godavari,Lakshmaneswaram,534275,India
Andhra Pradesh,West Godavari,Lakshminarasimhapuram,534206,India
Andhra Pradesh,West Godavari,Lakshminarayanapuram,534209,India
Andhra Pradesh,West Godavari,Lakshmipuram,534313,India
Andhra Pradesh,West Godavari,Lankalakoderu,534250,India
Andhra Pradesh,West Godavari,Lingaboyinacherla,534275,India
Andhra Pradesh,West Godavari,Lingagudem,534460,India
Andhra Pradesh,West Godavari,Lingapalem,534462,India
Andhra Pradesh,West Godavari,Lnd Peta,534318,India
Andhra Pradesh,West Godavari,Losari-gutlapadu,534239,India
Andhra Pradesh,West Godavari,M.M.puram,534401,India
Andhra Pradesh,West Godavari,M.Nagulapally,534425,India
Andhra Pradesh,West Godavari,Madapadu,534268,India
Andhra Pradesh,West Godavari,Madduru,534302,India
Andhra Pradesh,West Godavari,Madhavaram,534145,India
Andhra Pradesh,West Godavari,Madugupolavaram,534247,India
Andhra Pradesh,West Godavari,Mahadevapatnam,534199,India
Andhra Pradesh,West Godavari,Maisammagudem,534447,India
Andhra Pradesh,West Godavari,Makkinavarigudem,534456,India
Andhra Pradesh,West Godavari,Malakapalli,534340,India
Andhra Pradesh,West Godavari,Malkapuram,534005,India
Andhra Pradesh,West Godavari,Mallavaram,534342,India
Andhra Pradesh,West Godavari,Mallavarm,534275,India
Andhra Pradesh,West Godavari,Mallayagudem,534460,India
Andhra Pradesh,West Godavari,Malleswaram,534330,India
Andhra Pradesh,West Godavari,Mallipudi,534124,India
Andhra Pradesh,West Godavari,Mamidigondi,534315,India
Andhra Pradesh,West Godavari,Mamuduru,534238,India
Andhra Pradesh,West Godavari,Manchili,534134,India
Andhra Pradesh,West Godavari,Mandalaparru,534195,India
Andhra Pradesh,West Godavari,Mandapaka,534218,India
Andhra Pradesh,West Godavari,Mangaiahpalem,534448,India
Andhra Pradesh,West Godavari,Marampalli,534146,India
Andhra Pradesh,West Godavari,Marellamudi,534112,India
Andhra Pradesh,West Godavari,Markondapadu,534301,India
Andhra Pradesh,West Godavari,Marlagudem,534447,India
Andhra Pradesh,West Godavari,Maruteru,534122,India
Andhra Pradesh,West Godavari,Matla Palem,534266,India
Andhra Pradesh,West Godavari,Matsyapuri,534207,India
Andhra Pradesh,West Godavari,Mattamagudem,534462,India
Andhra Pradesh,West Godavari,Mattaparru,534265,India
Andhra Pradesh,West Godavari,Medinaraopalem,534432,India
Andhra Pradesh,West Godavari,Merakagudem,534311,India
Andhra Pradesh,West Godavari,Mettagudem,534448,India
Andhra Pradesh,West Godavari,Military Colony,534236,India
Andhra Pradesh,West Godavari,Minavilluru,534134,India
Andhra Pradesh,West Godavari,Miniminchilipadu,534327,India
Andhra Pradesh,West Godavari,Moduggunta,534145,India
Andhra Pradesh,West Godavari,Mogallu,534209,India
Andhra Pradesh,West Godavari,Mogalturu,534281,India
Andhra Pradesh,West Godavari,Mortha,534227,India
Andhra Pradesh,West Godavari,Mounjipadu,534165,India
Andhra Pradesh,West Godavari,Moyyeru,534134,India
Andhra Pradesh,West Godavari,Muddapuram,534146,India
Andhra Pradesh,West Godavari,Mudunuru,534196,India
Andhra Pradesh,West Godavari,Muggalla,534197,India
Andhra Pradesh,West Godavari,Mukkamala,534330,India
Andhra Pradesh,West Godavari,Mulagampally,534447,India
Andhra Pradesh,West Godavari,Mulaparru,534123,India
Andhra Pradesh,West Godavari,Munamarru,534324,India
Andhra Pradesh,West Godavari,Munduru,534452,India
Andhra Pradesh,West Godavari,Munipalli,534229,India
Andhra Pradesh,West Godavari,Mupparthipadu,534134,India
Andhra Pradesh,West Godavari,Mupparu,534002,India
Andhra Pradesh,West Godavari,Muppinavarigudem,534448,India
Andhra Pradesh,West Godavari,Mutyalapalli,534281,India
Andhra Pradesh,West Godavari,Mutyalavaripalem,534330,India
Andhra Pradesh,West Godavari,Mylavanilanka,534280,India
Andhra Pradesh,West Godavari,Mypa,534186,India
Andhra Pradesh,West Godavari,N.R.p. agraharam,534199,India
Andhra Pradesh,West Godavari,Nabipeta,534176,India
Andhra Pradesh,West Godavari,Nachugunta,534411,India
Andhra Pradesh,West Godavari,Nadipally,534475,India
Andhra Pradesh,West Godavari,Nadipudi,534326,India
Andhra Pradesh,West Godavari,Nagireddigudem,534461,India
Andhra Pradesh,West Godavari,Naidugudem,534437,India
Andhra Pradesh,West Godavari,Nallajerla,534112,India
Andhra Pradesh,West Godavari,Nandamuru,534146,India
Andhra Pradesh,West Godavari,Nandigudem,534316,India
Andhra Pradesh,West Godavari,Narasimharao Peta,534006,India
Andhra Pradesh,West Godavari,Narayanapuram,534007,India
Andhra Pradesh,West Godavari,Narinameraka,534266,India
Andhra Pradesh,West Godavari,Narsapur,534275,India
Andhra Pradesh,West Godavari,Narsapur Bazar,534275,India
Andhra Pradesh,West Godavari,Nattarameswaram,534124,India
Andhra Pradesh,West Godavari,Navabpalem,534146,India
Andhra Pradesh,West Godavari,Navuduru,534240,India
Andhra Pradesh,West Godavari,Neggipudi,534122,India
Andhra Pradesh,West Godavari,Nelamuru,534126,India
Andhra Pradesh,West Godavari,Nelapogula,534240,India
Andhra Pradesh,West Godavari,Neredumilli,534268,India
Andhra Pradesh,West Godavari,Nidadavole,534301,India
Andhra Pradesh,West Godavari,Nidadavole O.t.,534301,India
Andhra Pradesh,West Godavari,Nidamarru,534195,India
Andhra Pradesh,West Godavari,Nimmalagudem,534448,India
Andhra Pradesh,West Godavari,Old Bus stand,534005,India
Andhra Pradesh,West Godavari,P&t Colony,534007,India
Andhra Pradesh,West Godavari,P.Ankampalem,534456,India
Andhra Pradesh,West Godavari,P.Kannapuram,534401,India
Andhra Pradesh,West Godavari,P.N.kolanu,534195,India
Andhra Pradesh,West Godavari,P.Rajavaram,534456,India
Andhra Pradesh,West Godavari,Padala,534101,India
Andhra Pradesh,West Godavari,Paidipaka,534315,India
Andhra Pradesh,West Godavari,Palakoderu,534210,India
Andhra Pradesh,West Godavari,Palakol,534260,India
Andhra Pradesh,West Godavari,Palakol Bazar,534260,India
Andhra Pradesh,West Godavari,Palangi,534216,India
Andhra Pradesh,West Godavari,Pali Gds,534136,India
Andhra Pradesh,West Godavari,Pallantla,534313,India
Andhra Pradesh,West Godavari,Paluru,534134,India
Andhra Pradesh,West Godavari,Pamulaparru,534199,India
Andhra Pradesh,West Godavari,Pandalaparru,534302,India
Andhra Pradesh,West Godavari,Pandithavilluru,534122,India
Andhra Pradesh,West Godavari,Panduvva,534198,India
Andhra Pradesh,West Godavari,Panjavemavaram,534247,India
Andhra Pradesh,West Godavari,Parimalla,534166,India
Andhra Pradesh,West Godavari,Pasaladeevi,534280,India
Andhra Pradesh,West Godavari,Pasalapudi,534156,India
Andhra Pradesh,West Godavari,Pasivedala,534342,India
Andhra Pradesh,West Godavari,Pathebada,534002,India
Andhra Pradesh,West Godavari,Pattenapalem,534447,India
Andhra Pradesh,West Godavari,Pattiseema,534315,India
Andhra Pradesh,West Godavari,Peda-amiram,534204,India
Andhra Pradesh,West Godavari,Pedagaruvu,534207,India
Andhra Pradesh,West Godavari,Pedakadimi,534003,India
Andhra Pradesh,West Godavari,Pedakapavaram,534235,India
Andhra Pradesh,West Godavari,Pedamallam,534269,India
Andhra Pradesh,West Godavari,Pedapadu,534437,India
Andhra Pradesh,West Godavari,Pedapulleru,534199,India
Andhra Pradesh,West Godavari,Pedavegi,534450,India
Andhra Pradesh,West Godavari,Peddavam,534340,India
Andhra Pradesh,West Godavari,Pekeru,534320,India
Andhra Pradesh,West Godavari,Pemmaraju Polavaram,534338,India
Andhra Pradesh,West Godavari,Pendyala,534229,India
Andhra Pradesh,West Godavari,Penkanametta,534340,India
Andhra Pradesh,West Godavari,Pennada,534243,India
Andhra Pradesh,West Godavari,Pentapadu,534166,India
Andhra Pradesh,West Godavari,Penugonda,534320,India
Andhra Pradesh,West Godavari,Penugonda Bazar,534320,India
Andhra Pradesh,West Godavari,Penumadam,534267,India
Andhra Pradesh,West Godavari,Penumanchili,534123,India
Andhra Pradesh,West Godavari,Penumantra,534124,India
Andhra Pradesh,West Godavari,Penumarru,534268,India
Andhra Pradesh,West Godavari,Perampeta,534447,India
Andhra Pradesh,West Godavari,Peravali,534328,India
Andhra Pradesh,West Godavari,Perkipalem,534243,India
Andhra Pradesh,West Godavari,Perupalem,534281,India
Andhra Pradesh,West Godavari,Pidiparru,534218,India
Andhra Pradesh,West Godavari,Pinakadimi,534003,India
Andhra Pradesh,West Godavari,Pippara,534197,India
Andhra Pradesh,West Godavari,Pittalavemavarm,534324,India
Andhra Pradesh,West Godavari,Pmmarket,534101,India
Andhra Pradesh,West Godavari,Pochavaram,534341,India
Andhra Pradesh,West Godavari,Podalada,534126,India
Andhra Pradesh,West Godavari,Poduru,534327,India
Andhra Pradesh,West Godavari,Polamuru,534238,India
Andhra Pradesh,West Godavari,Polasanipally,534425,India
Andhra Pradesh,West Godavari,Polavaram,534315,India
Andhra Pradesh,West Godavari,Ponangi,534002,India
Andhra Pradesh,West Godavari,Ponguturu,534312,India
Andhra Pradesh,West Godavari,Pothavaram,534176,India
Andhra Pradesh,West Godavari,Pothineedipalem,534176,India
Andhra Pradesh,West Godavari,Pothunuru,534442,India
Andhra Pradesh,West Godavari,Power Peta,534002,India
Andhra Pradesh,West Godavari,Pragadapalli,534318,India
Andhra Pradesh,West Godavari,Pragadavaram,534461,India
Andhra Pradesh,West Godavari,Prakasaraopalem,534112,India
Andhra Pradesh,West Godavari,Prakkilanka,534341,India
Andhra Pradesh,West Godavari,Prakrutiashramam,534244,India
Andhra Pradesh,West Godavari,Prathalameraka,534236,India
Andhra Pradesh,West Godavari,Prathikollanka,534004,India
Andhra Pradesh,West Godavari,Prattipadu,534146,India
Andhra Pradesh,West Godavari,Puchikapadu,534456,India
Andhra Pradesh,West Godavari,Pulapalli,534260,India
Andhra Pradesh,West Godavari,Puliramannagudem,534311,India
Andhra Pradesh,West Godavari,Pulla,534401,India
Andhra Pradesh,West Godavari,Pullalapadu,534112,India
Andhra Pradesh,West Godavari,Punikollu,534437,India
Andhra Pradesh,West Godavari,Purushottapalli,534302,India
Andhra Pradesh,West Godavari,R.Pangidigudem,534425,India
Andhra Pradesh,West Godavari,Rtc Bustand(kovvur,534350,India
Andhra Pradesh,West Godavari,Racharla,534166,India
Andhra Pradesh,West Godavari,Racherla,534460,India
Andhra Pradesh,West Godavari,Rachuru,534406,India
Andhra Pradesh,West Godavari,Ragavapuram,534460,India
Andhra Pradesh,West Godavari,Rajanagaram,534311,India
Andhra Pradesh,West Godavari,Rajavaram,534312,India
Andhra Pradesh,West Godavari,Raju Peta,534437,India
Andhra Pradesh,West Godavari,Rallakunta,534426,India
Andhra Pradesh,West Godavari,Ramachandra Rao peta,534006,India
Andhra Pradesh,West Godavari,Ramannagudem,534101,India
Andhra Pradesh,West Godavari,Ramannapalem,534311,India
Andhra Pradesh,West Godavari,Ramanujapuram,534312,India
Andhra Pradesh,West Godavari,Ramasingavaram,534450,India
Andhra Pradesh,West Godavari,Ramayyapeta,534315,India
Andhra Pradesh,West Godavari,Ramnagar,534301,India
Andhra Pradesh,West Godavari,Rampalem,534318,India
Andhra Pradesh,West Godavari,Rangapuram,534462,India
Andhra Pradesh,West Godavari,Rapaka,534320,India
Andhra Pradesh,West Godavari,Ratsannagudem,534456,India
Andhra Pradesh,West Godavari,Ravikampadu,534451,India
Andhra Pradesh,West Godavari,Ravimetla,534301,India
Andhra Pradesh,West Godavari,Ravipadu,534156,India
Andhra Pradesh,West Godavari,Ravulaparru,534406,India
Andhra Pradesh,West Godavari,Rayakuduru,534247,India
Andhra Pradesh,West Godavari,Rayalam,534208,India
Andhra Pradesh,West Godavari,Rayannapalem,534475,India
Andhra Pradesh,West Godavari,Rc Rao peta,534102,India
Andhra Pradesh,West Godavari,Reddinagampalem,534318,India
Andhra Pradesh,West Godavari,Regulakunta,534448,India
Andhra Pradesh,West Godavari,Relangi,534225,India
Andhra Pradesh,West Godavari,Roypeta,534275,India
Andhra Pradesh,West Godavari,Rustumbada,534275,India
Andhra Pradesh,West Godavari,S.Illindalaparru,534225,India
Andhra Pradesh,West Godavari,S.R.k.r .engg.college,534204,India
Andhra Pradesh,West Godavari,Sagipadu,534452,India
Andhra Pradesh,West Godavari,Sajjapuram,534211,India
Andhra Pradesh,West Godavari,Samisragudem,534302,India
Andhra Pradesh,West Godavari,Sangayagudem,534313,India
Andhra Pradesh,West Godavari,Sanivarapu Peta,534003,India
Andhra Pradesh,West Godavari,Sankuchakrapuram,534461,India
Andhra Pradesh,West Godavari,Saripalli,534312,India
Andhra Pradesh,West Godavari,Satyavaram,534122,India
Andhra Pradesh,West Godavari,Satyavole,534437,India
Andhra Pradesh,West Godavari,Satyawada,534218,India
Andhra Pradesh,West Godavari,Satynarayanapuram,534432,India
Andhra Pradesh,West Godavari,Sb Colony,534007,India
Andhra Pradesh,West Godavari,Seethalm Kondepadu,534134,India
Andhra Pradesh,West Godavari,Seethampeta,534312,India
Andhra Pradesh,West Godavari,Seethanagaram,534460,India
Andhra Pradesh,West Godavari,Serepalem,534281,India
Andhra Pradesh,West Godavari,Settipeta,534301,India
Andhra Pradesh,West Godavari,Sidhantam,534326,India
Andhra Pradesh,West Godavari,Sidhapuram,534235,India
Andhra Pradesh,West Godavari,Singanapalli,534315,India
Andhra Pradesh,West Godavari,Singarajupalem,534112,India
Andhra Pradesh,West Godavari,Singavaram,534301,India
Andhra Pradesh,West Godavari,Siragala Palli,534268,India
Andhra Pradesh,West Godavari,Sisali,534237,India
Andhra Pradesh,West Godavari,Sitaramapuram,534280,India
Andhra Pradesh,West Godavari,Sivadevunichikkala,534245,India
Andhra Pradesh,West Godavari,Sivagiri,534315,India
Andhra Pradesh,West Godavari,Sivaraopeta,534202,India
Andhra Pradesh,West Godavari,Skinnerapuram,534230,India
Andhra Pradesh,West Godavari,Somavarapupadu,534005,India
Andhra Pradesh,West Godavari,Someswaralayam,534201,India
Andhra Pradesh,West Godavari,Sreeramapuram,534202,India
Andhra Pradesh,West Godavari,Srinivaspuram,534447,India
Andhra Pradesh,West Godavari,Sriparru,534004,India
Andhra Pradesh,West Godavari,Sriramvaram,534432,India
Andhra Pradesh,West Godavari,Srungavruksham,534243,India
Andhra Pradesh,West Godavari,Subbaraopeta,534101,India
Andhra Pradesh,West Godavari,Surampudi,534328,India
Andhra Pradesh,West Godavari,Surappagudem,534425,India
Andhra Pradesh,West Godavari,Surya Rao palem,534156,India
Andhra Pradesh,West Godavari,Sv Peta,534101,India
Andhra Pradesh,West Godavari,Swarnavarigudem,534447,India
Andhra Pradesh,West Godavari,T.Gokavaram,534452,India
Andhra Pradesh,West Godavari,T.Narasapuram,534467,India
Andhra Pradesh,West Godavari,Tadepalli,534101,India
Andhra Pradesh,West Godavari,Tadepalligudem,534101,India
Andhra Pradesh,West Godavari,Tadepalligudem Bazar,534102,India
Andhra Pradesh,West Godavari,Tadepalligudem Town,534101,India
Andhra Pradesh,West Godavari,Taderu,534202,India
Andhra Pradesh,West Godavari,Tadicherla,534426,India
Andhra Pradesh,West Godavari,Tadikalapudi,534452,India
Andhra Pradesh,West Godavari,Tadimalla,534305,India
Andhra Pradesh,West Godavari,Tadiparru,534227,India
Andhra Pradesh,West Godavari,Tadipudi,534341,India
Andhra Pradesh,West Godavari,Taduvai,534447,India
Andhra Pradesh,West Godavari,Tallapalem,534301,India
Andhra Pradesh,West Godavari,Tallapudi,534341,India
Andhra Pradesh,West Godavari,Tallavaram,534315,India
Andhra Pradesh,West Godavari,Talluru,534315,India
Andhra Pradesh,West Godavari,Tamarada,534324,India
Andhra Pradesh,West Godavari,Tangellamudi,534005,India
Andhra Pradesh,West Godavari,Tanuku,534211,India
Andhra Pradesh,West Godavari,Tanuku Bazar,534211,India
